DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	1.96037	196	0	1	1	6	3	11	0	84	4	0	0.11958	0	0
DL	1.96037	196	0	1	1	6	5	2	0	135	6	0	2.24131	0	0
DL	1.96037	196	0	1	4	3	2	21	0	22	2	0	-2.92268	0	4.68271e-06
DL	1.96043	196	0	1	7	3	2	22	0	66	6	0	1.08396	0	6.33507e-05
DL	1.96048	196	0	1	7	6	3	15	0	47	2	0	-2.84641	0	3.03881e-09
DL	1.96048	196	0	1	7	6	5	12	0	200	8	0	3.66864	0	4.49635e-12
DL	1.96048	196	0	1	10	3	2	24	0	586	26	0	19.0051	0	2.61328e-06
DL	1.96057	196	0	2	1	3	2	19	0	98	8	0	3.81581	0	7.0891e-06
DL	1.96062	196	0	2	1	6	3	11	0	84	4	0	-0.0759719	0	1.11022e-16
DL	1.96062	196	0	2	1	6	5	2	0	135	6	0	2.04547	0	0
DL	1.96062	196	0	2	4	3	2	21	0	22	2	0	-2.94715	0	7.1339e-06
DL	1.96068	196	0	2	7	3	2	22	0	66	6	0	1.14295	0	4.28226e-05
DL	1.96073	196	0	2	7	6	3	15	0	47	2	0	-3.02791	0	5.89429e-08
DL	1.96073	196	0	2	7	6	5	12	0	200	8	0	3.6288	0	4.41081e-12
DL	1.96073	196	0	2	10	3	2	24	0	586	26	0	19.0053	0	2.93346e-06
DL	1.96082	196	0	3	1	3	2	19	0	98	8	0	3.71425	0	4.0625e-05
DL	1.96087	196	0	3	1	6	3	11	0	84	4	0	-0.0878194	0	5.55112e-17
DL	1.96087	196	0	3	1	6	5	2	0	135	6	0	1.94763	0	0
DL	1.96087	196	0	3	4	3	2	21	0	22	2	0	-2.98182	0	1.05922e-05
DL	1.96093	196	0	3	7	3	2	22	0	66	6	0	1.12819	0	6.39584e-05
DL	1.96098	196	0	3	7	6	3	15	0	47	2	0	-3.1393	0	3.13481e-07
DL	1.96098	196	0	3	7	6	5	12	0	200	8	0	3.72376	0	5.47562e-13
DL	1.96098	196	0	3	10	3	2	24	0	586	26	0	19.0223	0	2.41539e-06
DL	1.96107	196	1	0	1	3	2	19	0	98	8	0	3.73699	0	4.0269e-05
DL	1.96112	196	1	0	1	6	3	11	0	84	4	0	-0.126815	0	5.55112e-17
DL	1.96112	196	1	0	1	6	5	2	0	135	6	0	1.76847	0	0
DL	1.96112	196	1	0	4	3	2	21	0	22	2	0	-3.02186	0	1.79499e-05
DL	1.96118	196	1	0	7	3	2	22	0	66	6	0	1.13148	0	7.13791e-05
DL	1.96123	196	1	0	7	6	3	15	0	47	2	0	-3.14851	0	4.14342e-07
DL	1.96123	196	1	0	7	6	5	12	0	200	8	0	3.71895	0	3.07865e-13
DL	1.96123	196	1	0	10	3	2	24	0	586	26	0	19.0075	0	3.53191e-06
DL	1.96132	196	1	1	1	3	2	19	0	98	8	0	3.66346	0	8.31274e-05
DL	1.96137	196	1	1	1	6	3	11	0	84	4	0	-0.149302	0	5.55112e-17
DL	1.96137	196	1	1	1	6	5	2	0	135	6	0	1.6735	0	0
DL	1.96137	196	1	1	4	3	2	21	0	22	2	0	-2.9982	0	1.61281e-05
DL	1.96143	196	1	1	7	3	2	22	0	66	6	0	1.03685	0	0.000205117
DL	1.96148	196	1	1	7	6	3	15	0	47	2	0	-3.00999	0	6.02187e-08
DL	1.96148	196	1	1	7	6	5	12	0	200	8	0	3.62772	0	7.06546e-13
DL	1.96148	196	1	1	10	3	2	24	0	586	26	0	18.9846	0	5.67208e-06
DL	1.96157	196	1	2	1	3	2	19	0	98	8	0	3.677	0	8.62925e-05
DL	1.96162	196	1	2	1	6	3	11	0	84	4	0	-0.289168	0	1.13243e-14
DL	1.96162	196	1	2	1	6	5	2	0	135	6	0	1.54607	0	2.77556e-16
DL	1.96162	196	1	2	4	3	2	21	0	22	2	0	-3.08732	0	4.403e-05
DL	1.96168	196	1	2	7	3	2	22	0	66	6	0	1.02066	0	0.000263314
DL	1.96173	196	1	2	7	6	3	15	0	47	2	0	-2.94668	0	2.72659e-08
DL	1.96173	196	1	2	7	6	5	12	0	200	8	0	3.5716	0	9.9043e-13
DL	1.96173	196	1	2	10	3	2	24	0	586	26	0	19.0328	0	2.69891e-06
DL	1.96182	196	1	3	1	3	2	19	0	98	8	0	3.60145	0	0.000176572
DL	1.96187	196	1	3	1	6	3	11	0	84	4	0	-0.38555	0	7.32137e-13
DL	1.96187	196	1	3	1	6	5	2	0	135	6	0	1.37047	0	1.41442e-13
DL	1.96187	196	1	3	4	3	2	21	0	22	2	0	-3.0969	0	5.4519e-05
DL	1.96193	196	1	3	7	3	2	22	0	66	6	0	1.01389	0	0.00030679
DL	1.96198	196	1	3	7	6	3	15	0	47	2	0	-2.97824	0	4.53427e-08
DL	1.96198	196	1	3	7	6	5	12	0	200	8	0	3.49338	0	1.94622e-12
DL	1.96198	196	1	3	10	3	2	24	0	586	26	0	18.9772	0	7.62056e-06
DL	1.96207	196	2	0	1	3	2	19	0	98	8	0	3.571	0	0.000241437
DL	1.96212	196	2	0	1	6	3	11	0	84	4	0	-0.448662	0	2.68391e-12
DL	1.96212	196	2	0	1	6	5	2	0	135	6	0	1.35123	0	1.03595e-12
DL	1.96212	196	2	0	4	3	2	21	0	22	2	0	-3.05901	0	4.41588e-05
DL	1.96218	196	2	0	7	3	2	22	0	66	6	0	0.983763	0	0.000436519
DL	1.96223	196	2	0	7	6	3	15	0	47	2	0	-3.13775	0	4.59414e-07
DL	1.96223	196	2	0	7	6	5	12	0	200	8	0	3.49842	0	1.02379e-12
DL	1.96223	196	2	0	10	3	2	24	0	586	26	0	18.9472	0	1.3847e-05
DL	1.96232	196	2	1	1	3	2	19	0	98	8	0	3.53234	0	0.000330889
DL	1.96237	196	2	1	1	6	3	11	0	84	4	0	-0.494325	0	8.77937e-12
DL	1.96237	196	2	1	1	6	5	2	0	135	6	0	1.2113	0	1.05922e-10
DL	1.96237	196	2	1	4	3	2	21	0	22	2	0	-3.11559	0	7.90929e-05
DL	1.96243	196	2	1	7	3	2	22	0	66	6	0	0.911524	0	0.000844786
DL	1.96248	196	2	1	7	6	3	15	0	47	2	0	-3.14298	0	4.94731e-07
DL	1.96248	196	2	1	7	6	5	12	0	200	8	0	3.4332	0	1.60738e-12
DL	1.96248	196	2	1	10	3	2	24	0	586	26	0	18.9028	0	2.88096e-05
DL	1.96257	196	2	2	1	3	2	19	0	98	8	0	3.5	0	0.000869787
DL	1.96262	196	2	2	1	6	3	11	0	84	4	0	-0.529316	0	2.08154e-11
DL	1.96262	196	2	2	1	6	5	2	0	135	6	0	1.08271	0	5.15223e-09
DL	1.96262	196	2	2	4	3	2	21	0	22	2	0	-2.98068	0	2.61569e-05
DL	1.96268	196	2	2	7	3	2	22	0	66	6	0	0.927664	0	0.000731925
DL	1.96273	196	2	2	7	6	3	15	0	47	2	0	-3.11939	0	3.51922e-07
DL	1.96273	196	2	2	7	6	5	12	0	200	8	0	3.32967	0	2.45721e-11
DL	1.96273	196	2	2	10	3	2	24	0	586	26	0	18.9326	0	1.84726e-05
DL	1.96282	196	2	3	1	3	2	19	0	98	8	0	3.54817	0	0.000725068
DL	1.96287	196	2	3	1	6	3	11	0	84	4	0	-0.489754	0	1.38228e-11
DL	1.96287	196	2	3	1	6	5	2	0	135	6	0	1.04703	0	3.25185e-08
DL	1.96287	196	2	3	4	3	2	21	0	22	2	0	-3.08555	0	7.82803e-05
DL	1.96293	196	2	3	7	3	2	22	0	66	6	0	0.890033	0	0.000924792
DL	1.96298	196	2	3	7	6	3	15	0	47	2	0	-3.17438	0	7.20255e-07
DL	1.96298	196	2	3	7	6	5	12	0	200	8	0	3.26554	0	2.2637e-10
DL	1.96298	196	2	3	10	3	2	24	0	586	26	0	18.925	0	2.15301e-05
DL	1.96307	196	3	0	1	3	2	19	0	98	8	0	3.66937	0	0.000394209
DL	1.96312	196	3	0	1	6	3	11	0	84	4	0	-0.480767	0	1.92857e-11
DL	1.96312	196	3	0	1	6	5	2	0	135	6	0	0.947815	0	5.12073e-07
DL	1.96312	196	3	0	4	3	2	21	0	22	2	0	-3.18916	0	0.000190781
DL	1.96318	196	3	0	7	3	2	22	0	66	6	0	0.842191	0	0.0012872
DL	1.96323	196	3	0	7	6	3	15	0	47	2	0	-3.03991	0	9.63231e-08
DL	1.96323	196	3	0	7	6	5	12	0	200	8	0	3.33735	0	9.16056e-12
DL	1.96323	196	3	0	10	3	2	24	0	586	26	0	19.0338	0	3.41057e-06
DL	1.96332	196	3	1	1	3	2	19	0	98	8	0	3.70856	0	0.000355747
DL	1.96337	196	3	1	1	6	3	11	0	84	4	0	-0.459495	0	2.11312e-11
DL	1.96337	196	3	1	1	6	5	2	0	135	6	0	0.923849	0	1.91692e-06
DL	1.96337	196	3	1	4	3	2	21	0	22	2	0	-3.23316	0	0.000290135
DL	1.96343	196	3	1	7	3	2	22	0	66	6	0	0.827689	0	0.00135825
DL	1.96348	196	3	1	7	6	3	15	0	47	2	0	-3.07068	0	1.28077e-07
DL	1.96348	196	3	1	7	6	5	12	0	200	8	0	3.24257	0	1.44171e-10
DL	1.96348	196	3	1	10	3	2	24	0	586	26	0	19.0269	0	4.00134e-06
DL	1.96357	196	3	2	1	3	2	19	0	98	8	0	3.73021	0	0.000371847
DL	1.96362	196	3	2	1	6	3	11	0	84	4	0	-0.471078	0	5.27242e-11
DL	1.96362	196	3	2	1	6	5	2	0	135	6	0	0.883943	0	8.63156e-06
DL	1.96362	196	3	2	4	3	2	21	0	22	2	0	-3.07765	0	8.86899e-05
DL	1.96368	196	3	2	7	3	2	22	0	66	6	0	0.801721	0	0.00329682
DL	1.96373	196	3	2	7	6	3	15	0	47	2	0	-3.12799	0	2.49595e-07
DL	1.96373	196	3	2	7	6	5	12	0	200	8	0	3.21621	0	1.47069e-10
DL	1.96373	196	3	2	10	3	2	24	0	586	26	0	18.9748	0	9.20255e-06
DL	1.96382	196	3	3	1	3	2	19	0	98	8	0	3.74577	0	0.000397735
DL	1.96387	196	3	3	1	6	3	11	0	84	4	0	-0.443662	0	5.9395e-11
DL	1.96387	196	3	3	1	6	5	2	0	135	6	0	0.81243	0	4.66961e-05
DL	1.96387	196	3	3	4	3	2	21	0	22	2	0	-3.02762	0	6.0975e-05
DL	1.96393	196	3	3	7	3	2	22	0	66	6	0	0.712426	0	0.00582374
DL	1.96398	196	3	3	7	6	3	15	0	47	2	0	-3.11682	0	1.61405e-07
DL	1.96398	196	3	3	7	6	5	12	0	200	8	0	3.14104	0	3.30171e-10
DL	1.96398	196	3	3	10	3	2	24	0	586	26	0	18.9913	0	7.10921e-06
DL	1.96407	196	4	0	1	3	2	19	0	98	8	0	3.91322	0	0.000149275
DL	1.96412	196	4	0	1	6	3	11	0	84	4	0	-0.2649	0	3.51041e-12
DL	1.96412	196	4	0	1	6	5	2	0	135	6	0	0.748452	0	0.000188761
DL	1.96412	196	4	0	4	3	2	21	0	22	2	0	-2.9296	0	2.68983e-05
DL	1.96418	196	4	0	7	3	2	22	0	66	6	0	0.93083	0	0.000944791
DL	1.96423	196	4	0	7	6	3	15	0	47	2	0	-3.04903	0	4.90152e-08
DL	1.96423	196	4	0	7	6	5	12	0	200	8	0	3.11774	0	6.20107e-11
DL	1.96423	196	4	0	10	3	2	24	0	586	26	0	18.9383	0	1.66996e-05
DL	1.96432	196	4	1	1	3	2	19	0	98	8	0	3.89051	0	0.000227046
DL	1.96437	196	4	1	1	6	3	11	0	84	4	0	-0.31952	0	2.47991e-11
DL	1.96437	196	4	1	1	6	5	2	0	135	6	0	0.667386	0	0.000761103
DL	1.96437	196	4	1	4	3	2	21	0	22	2	0	-2.8269	0	1.04667e-05
DL	1.96443	196	4	1	7	3	2	22	0	66	6	0	0.85692	0	0.0016216
DL	1.96448	196	4	1	7	6	3	15	0	47	2	0	-3.09553	0	8.36064e-08
DL	1.96448	196	4	1	7	6	5	12	0	200	8	0	3.19626	0	1.07933e-11
DL	1.96448	196	4	1	10	3	2	24	0	586	26	0	18.9117	0	2.40184e-05
DL	1.96457	196	4	2	1	3	2	19	0	98	8	0	3.86985	0	0.000368928
DL	1.96462	196	4	2	1	6	3	11	0	84	4	0	-0.308592	0	5.21437e-11
DL	1.96462	196	4	2	1	6	5	2	0	135	6	0	0.721223	0	0.000667286
DL	1.96462	196	4	2	4	3	2	21	0	22	2	0	-2.77468	0	6.50255e-06
DL	1.96468	196	4	2	7	3	2	22	0	66	6	0	0.799692	0	0.00247309
DL	1.96473	196	4	2	7	6	3	15	0	47	2	0	-3.165	0	1.88426e-07
DL	1.96473	196	4	2	7	6	5	12	0	200	8	0	3.16286	0	1.1571e-11
DL	1.96473	196	4	2	10	3	2	24	0	586	26	0	18.9914	0	6.25631e-06
DL	1.96482	196	4	3	1	3	2	19	0	98	8	0	4.02716	0	0.000161039
DL	1.96487	196	4	3	1	6	3	11	0	84	4	0	-0.358396	0	2.91979e-10
DL	1.96487	196	4	3	1	6	5	2	0	135	6	0	0.800111	0	0.000416423
DL	1.96487	196	4	3	4	3	2	21	0	22	2	0	-2.63071	0	1.47081e-06
DL	1.96493	196	4	3	7	3	2	22	0	66	6	0	0.689663	0	0.00507914
DL	1.96498	196	4	3	7	6	3	15	0	47	2	0	-3.09343	0	5.29342e-08
DL	1.96498	196	4	3	7	6	5	12	0	200	8	0	3.11189	0	1.63457e-11
DL	1.96498	196	4	3	10	3	2	24	0	586	26	0	18.9525	0	1.13755e-05
DL	1.96507	196	5	0	1	3	2	19	0	98	8	0	4.02771	0	0.000196397
DL	1.96512	196	5	0	1	6	3	11	0	84	4	0	-0.328574	0	6.63483e-11
DL	1.96512	196	5	0	1	6	5	2	0	84	4	0	0.813975	0	0
DL	1.96512	196	5	0	4	3	2	21	0	22	2	0	-2.60976	0	1.10873e-06
DL	1.96518	196	5	0	7	3	2	22	0	66	6	0	0.718796	0	0.00396609
DL	1.96523	196	5	0	7	6	3	15	0	47	2	0	-3.19086	0	1.8489e-07
DL	1.96523	196	5	0	7	6	5	12	0	200	8	0	3.03296	0	1.06294e-09
DL	1.96523	196	5	0	10	3	2	24	0	586	26	0	18.9713	0	7.79456e-06
DL	1.96532	196	5	1	1	3	2	19	0	98	8	0	4.18086	0	8.9383e-05
DL	1.96537	196	5	1	1	6	3	11	0	84	4	0	-0.231127	0	4.53559e-12
DL	1.96537	196	5	1	1	6	5	2	0	84	4	0	0.903698	0	0
DL	1.96537	196	5	1	4	3	2	21	0	22	2	0	-2.64027	0	1.50672e-06
DL	1.96543	196	5	1	7	3	2	22	0	66	6	0	0.682324	0	0.00483339
DL	1.96548	196	5	1	7	6	3	15	0	47	2	0	-3.34761	0	1.20206e-06
DL	1.96548	196	5	1	7	6	5	12	0	200	8	0	2.92387	0	5.59137e-09
DL	1.96548	196	5	1	10	3	2	24	0	586	26	0	18.9889	0	5.34121e-06
DL	1.96557	196	5	2	1	3	2	19	0	98	8	0	4.21574	0	9.97518e-05
DL	1.96562	196	5	2	1	6	3	11	0	84	4	0	-0.235859	0	1.29939e-11
DL	1.96562	196	5	2	1	6	5	2	0	84	4	0	0.798005	0	0
DL	1.96562	196	5	2	4	3	2	21	0	22	2	0	-2.50393	0	3.117e-07
DL	1.96568	196	5	2	7	3	2	22	0	66	6	0	0.606283	0	0.00427141
DL	1.96573	196	5	2	7	6	3	15	0	47	2	0	-3.22751	0	1.76973e-07
DL	1.96573	196	5	2	7	6	5	12	0	200	8	0	3.0212	0	1.09695e-09
DL	1.96573	196	5	2	10	3	2	24	0	586	26	0	18.9899	0	4.77392e-06
DL	1.96582	196	5	3	1	3	2	19	0	98	8	0	4.2094	0	0.000152334
DL	1.96587	196	5	3	1	6	3	11	0	84	4	0	-0.140304	0	6.11267e-12
DL	1.96587	196	5	3	1	6	5	2	0	84	4	0	0.766533	0	0
DL	1.96587	196	5	3	4	3	2	21	0	22	2	0	-2.47724	0	2.02196e-07
DL	1.96593	196	5	3	7	3	2	22	0	66	6	0	0.583337	0	0.00501562
DL	1.96598	196	5	3	7	6	3	15	0	47	2	0	-3.28312	0	3.15251e-07
DL	1.96598	196	5	3	7	6	5	12	0	200	8	0	3.10157	0	6.68503e-11
DL	1.96598	196	5	3	10	3	2	24	0	586	26	0	18.9601	0	7.23891e-06
DL	1.96607	196	6	0	1	3	2	19	0	98	8	0	4.1936	0	0.000225988
DL	1.96612	196	6	0	1	6	3	11	0	84	4	0	0.0219001	0	7.31637e-13
DL	1.96612	196	6	0	1	6	5	2	0	135	6	0	0.783607	0	0.000169609
DL	1.96612	196	6	0	4	3	2	21	0	22	2	0	-2.37895	0	5.46313e-08
DL	1.96618	196	6	0	7	3	2	22	0	66	6	0	0.690254	0	0.00224684
DL	1.96623	196	6	0	7	6	3	15	0	47	2	0	-3.37294	0	8.33488e-07
DL	1.96623	196	6	0	7	6	5	12	0	200	8	0	2.97736	0	3.49921e-09
DL	1.96623	196	6	0	10	3	2	24	0	586	26	0	19.0177	0	2.30122e-06
DL	1.96632	196	6	1	1	3	2	19	0	98	8	0	4.22492	0	6.04739e-05
DL	1.96637	196	6	1	1	6	3	11	0	84	4	0	0.0061961	0	2.12697e-12
DL	1.96637	196	6	1	1	6	5	2	0	84	4	0	0.743426	0	0
DL	1.96637	196	6	1	4	3	2	21	0	22	2	0	-2.35632	0	3.52038e-08
DL	1.96643	196	6	1	7	3	2	22	0	66	6	0	0.760955	0	0.00128019
DL	1.96648	196	6	1	7	6	3	15	0	47	2	0	-3.28818	0	2.24187e-07
DL	1.96648	196	6	1	7	6	5	12	0	200	8	0	2.88615	0	2.50205e-08
DL	1.96648	196	6	1	10	3	2	24	0	586	26	0	19.0403	0	1.4306e-06
DL	1.96657	196	6	2	1	3	2	19	0	98	8	0	4.20975	0	9.26343e-05
DL	1.96662	196	6	2	1	6	3	11	0	84	4	0	0.073661	0	1.0561e-12
DL	1.96662	196	6	2	1	6	5	2	0	84	4	0	0.73877	0	0
DL	1.96662	196	6	2	4	3	2	21	0	22	2	0	-2.23808	0	6.29265e-09
DL	1.96668	196	6	2	7	3	2	22	0	66	6	0	0.892763	0	0.000409207
DL	1.96673	196	6	2	7	6	3	15	0	47	2	0	-3.21072	0	6.35763e-08
DL	1.96673	196	6	2	7	6	5	12	0	200	8	0	2.88266	0	4.93571e-08
DL	1.96673	196	6	2	10	3	2	24	0	586	26	0	19.1056	0	3.77012e-07
DL	1.96682	196	6	3	1	3	2	19	0	98	8	0	4.41711	0	2.83425e-05
DL	1.96687	196	6	3	1	6	3	11	0	84	4	0	0.0895797	0	1.4202e-12
DL	1.96687	196	6	3	1	6	5	2	0	135	6	0	0.687517	0	0.000149276
DL	1.96687	196	6	3	4	3	2	21	0	22	2	0	-2.15908	0	1.72373e-09
DL	1.96693	196	6	3	7	3	2	22	0	66	6	0	0.861697	0	0.000548001
DL	1.96698	196	6	3	7	6	3	15	0	47	2	0	-3.35642	0	4.2308e-07
DL	1.96698	196	6	3	7	6	5	12	0	200	8	0	2.9064	0	2.18187e-08
DL	1.96698	196	6	3	10	3	2	24	0	586	26	0	19.1359	0	1.78245e-07
DL	1.96707	196	7	0	1	3	2	19	0	98	8	0	4.26754	0	0.000101012
DL	1.96712	196	7	0	1	6	3	11	0	84	4	0	0.236894	0	1.27731e-13
DL	1.96712	196	7	0	1	6	5	2	0	135	6	0	0.827535	0	1.5128e-05
DL	1.96712	196	7	0	4	3	2	21	0	22	2	0	-2.11095	0	6.96225e-10
DL	1.96718	196	7	0	7	3	2	22	0	66	6	0	0.857308	0	0.000537341
DL	1.96723	196	7	0	7	6	3	15	0	47	2	0	-3.41765	0	9.90222e-07
DL	1.96723	196	7	0	7	6	5	12	0	200	8	0	2.918	0	5.3205e-08
DL	1.96723	196	7	0	10	3	2	24	0	586	26	0	19.1248	0	1.89938e-07
DL	1.96732	196	7	1	1	3	2	19	0	98	8	0	4.33591	0	7.68179e-05
DL	1.96737	196	7	1	1	6	3	11	0	84	4	0	0.0329936	0	6.21453e-12
DL	1.96737	196	7	1	1	6	5	2	0	135	6	0	0.823761	0	7.42326e-06
DL	1.96737	196	7	1	4	3	2	21	0	22	2	0	-1.99019	0	8.81783e-11
DL	1.96743	196	7	1	7	3	2	22	0	66	6	0	0.914518	0	0.000318519
DL	1.96748	196	7	1	7	6	3	15	0	47	2	0	-3.55197	0	5.89518e-06
DL	1.96748	196	7	1	7	6	5	12	0	200	8	0	2.90094	0	2.05225e-07
DL	1.96748	196	7	1	10	3	2	24	0	586	26	0	19.1643	0	7.66779e-08
DL	1.96757	196	7	2	1	3	2	19	0	98	8	0	4.43832	0	4.51231e-05
DL	1.96762	196	7	2	1	6	3	11	0	84	4	0	0.0414399	0	5.43493e-12
DL	1.96762	196	7	2	1	6	5	2	0	135	6	0	0.784542	0	6.10121e-06
DL	1.96762	196	7	2	4	3	2	21	0	22	2	0	-1.87096	0	9.71395e-12
DL	1.96768	196	7	2	7	3	2	22	0	66	6	0	0.916719	0	0.000306028
DL	1.96773	196	7	2	7	6	3	15	0	47	2	0	-3.63827	0	1.56537e-05
DL	1.96773	196	7	2	7	6	5	12	0	200	8	0	2.89118	0	2.44817e-07
DL	1.96773	196	7	2	10	3	2	24	0	586	26	0	19.0678	0	4.25165e-07
DL	1.96782	196	7	3	1	3	2	19	0	98	8	0	4.40594	0	6.98213e-05
DL	1.96787	196	7	3	1	6	3	11	0	84	4	0	0.159804	0	4.65128e-13
DL	1.96787	196	7	3	1	6	5	2	0	135	6	0	0.878542	0	5.97068e-07
DL	1.96787	196	7	3	4	3	2	21	0	22	2	0	-1.79277	0	2.06374e-12
DL	1.96793	196	7	3	7	3	2	22	0	66	6	0	0.989822	0	6.4946e-05
DL	1.96798	196	7	3	7	6	3	15	0	47	2	0	-3.60304	0	1.15105e-05
DL	1.96798	196	7	3	7	6	5	12	0	200	8	0	2.73521	0	5.5556e-06
DL	1.96798	196	7	3	10	3	2	24	0	586	26	0	19.1605	0	5.93907e-08
DL	1.96807	196	8	0	1	3	2	19	0	98	8	0	4.30948	0	0.000148487
DL	1.96812	196	8	0	1	6	3	11	0	84	4	0	0.284093	0	3.05311e-14
DL	1.96812	196	8	0	1	6	5	2	0	135	6	0	0.895335	0	1.78782e-07
DL	1.96812	196	8	0	4	3	2	21	0	22	2	0	-1.75056	0	7.12319e-13
DL	1.96818	196	8	0	7	3	2	22	0	66	6	0	0.853858	0	0.000501314
DL	1.96823	196	8	0	7	6	3	15	0	47	2	0	-3.55548	0	7.61417e-06
DL	1.96823	196	8	0	7	6	5	12	0	200	8	0	2.7056	0	2.49761e-05
DL	1.96823	196	8	0	10	3	2	24	0	586	26	0	19.0594	0	3.78034e-07
DL	1.96832	196	8	1	1	3	2	19	0	98	8	0	4.41216	0	4.06614e-05
DL	1.96837	196	8	1	1	6	3	11	0	84	4	0	0.381036	0	2.10942e-15
DL	1.96837	196	8	1	1	6	5	2	0	135	6	0	0.912584	0	4.50083e-08
DL	1.96837	196	8	1	4	3	2	21	0	22	2	0	-1.59893	0	3.40283e-14
DL	1.96843	196	8	1	7	3	2	22	0	66	6	0	0.910127	0	0.000124939
DL	1.96848	196	8	1	7	6	3	15	0	47	2	0	-3.50175	0	4.34014e-06
DL	1.96848	196	8	1	7	6	5	12	0	200	8	0	2.56566	0	0.000270076
DL	1.96848	196	8	1	10	3	2	24	0	586	26	0	19.0762	0	2.31818e-07
DL	1.96857	196	8	2	1	3	2	19	0	98	8	0	4.40763	0	4.69735e-05
DL	1.96862	196	8	2	1	6	3	11	0	84	4	0	0.391311	0	7.21645e-16
DL	1.96862	196	8	2	1	6	5	2	0	135	6	0	1.01791	0	2.31657e-09
DL	1.96862	196	8	2	4	3	2	21	0	22	2	0	-1.44672	0	1.11022e-15
DL	1.96868	196	8	2	7	3	2	22	0	66	6	0	0.851927	0	0.000193274
DL	1.96873	196	8	2	7	6	3	15	0	47	2	0	-3.33088	0	5.67542e-07
DL	1.96873	196	8	2	7	6	5	12	0	200	8	0	2.46952	0	0.00141356
DL	1.96873	196	8	2	10	3	2	24	0	586	26	0	19.143	0	5.32813e-08
DL	1.96882	196	8	3	1	3	2	19	0	98	8	0	4.39455	0	5.35276e-05
DL	1.96887	196	8	3	1	6	3	11	0	84	4	0	0.344454	0	6.66134e-16
DL	1.96887	196	8	3	1	6	5	2	0	135	6	0	1.1315	0	8.41578e-11
DL	1.96887	196	8	3	4	3	2	21	0	22	2	0	-1.40376	0	3.88578e-16
DL	1.96893	196	8	3	7	3	2	22	0	66	6	0	0.683454	0	0.00158106
DL	1.96898	196	8	3	7	6	3	15	0	47	2	0	-3.44152	0	2.77657e-06
DL	1.96898	196	8	3	7	6	5	12	0	200	8	0	2.46494	0	0.00348622
DL	1.96898	196	8	3	10	3	2	24	0	586	26	0	19.2034	0	1.31458e-08
DL	1.96907	196	9	0	1	3	2	19	0	98	8	0	4.36986	0	0.000141886
DL	1.96912	196	9	0	1	6	3	11	0	84	4	0	0.268181	0	9.99201e-16
DL	1.96912	196	9	0	1	6	5	2	0	135	6	0	1.24012	0	2.20762e-12
DL	1.96912	196	9	0	4	3	2	21	0	40	4	0	-1.3419	0	0.00226077
DL	1.96918	196	9	0	7	3	2	22	0	66	6	0	0.751462	0	0.000758605
DL	1.96923	196	9	0	7	6	3	15	0	47	2	0	-3.49784	0	7.16866e-06
DL	1.96923	196	9	0	7	6	5	12	0	135	6	0	2.41933	0	0
DL	1.96923	196	9	0	10	3	2	24	0	586	26	0	19.0683	0	1.60028e-07
DL	1.96932	196	9	1	1	3	2	19	0	98	8	0	4.35721	0	0.000150514
DL	1.96937	196	9	1	1	6	3	11	0	84	4	0	0.25167	0	3.44169e-15
DL	1.96937	196	9	1	1	6	5	2	0	135	6	0	1.36943	0	2.48135e-14
DL	1.96937	196	9	1	4	3	2	21	0	40	4	0	-1.13605	0	0.000477588
DL	1.96943	196	9	1	7	3	2	22	0	66	6	0	0.654893	0	0.00134971
DL	1.96948	196	9	1	7	6	3	15	0	47	2	0	-3.51747	0	1.04764e-05
DL	1.96948	196	9	1	7	6	5	12	0	135	6	0	2.29861	0	0
DL	1.96948	196	9	1	10	3	2	24	0	586	26	0	19.0804	0	1.13621e-07
DL	1.96957	196	9	2	1	3	2	19	0	98	8	0	4.45403	0	4.05304e-05
DL	1.96962	196	9	2	1	6	3	11	0	84	4	0	0.347802	0	1.11022e-16
DL	1.96962	196	9	2	1	6	5	2	0	135	6	0	1.47033	0	4.996e-16
DL	1.96962	196	9	2	4	3	2	21	0	40	4	0	-1.05029	0	0.000213642
DL	1.96968	196	9	2	7	3	2	22	0	66	6	0	0.702831	0	0.000720538
DL	1.96973	196	9	2	7	6	3	15	0	47	2	0	-3.513	0	1.27524e-05
DL	1.96973	196	9	2	7	6	5	12	0	135	6	0	2.20469	0	0
DL	1.96973	196	9	2	10	3	2	24	0	586	26	0	19.067	0	1.22531e-07
DL	1.96982	196	9	3	1	3	2	19	0	98	8	0	4.39127	0	6.20316e-05
DL	1.96987	196	9	3	1	6	3	11	0	84	4	0	0.377381	0	0
DL	1.96987	196	9	3	1	6	5	2	0	135	6	0	1.49077	0	5.55112e-17
DL	1.96987	196	9	3	4	3	2	21	0	40	4	0	-0.95209	0	8.57912e-05
DL	1.96993	196	9	3	7	3	2	22	0	66	6	0	0.73003	0	0.0004236
DL	1.96998	196	9	3	7	6	3	15	0	47	2	0	-3.41789	0	4.72541e-06
DL	1.96998	196	9	3	7	6	5	12	0	135	6	0	2.1172	0	0
DL	1.96998	196	9	3	10	3	2	24	0	586	26	0	19.1233	0	3.54166e-08
DL	1.97007	197	0	0	1	3	2	19	0	98	8	0	4.45222	0	4.24701e-05
